"","county_id","unemployment_rate","hs_graduation_rate","average_age","state","county","population","male_proportion","female_proportion","white_proportion","black_proportion","american_indian_proportion","asian_proportion","hawaiian_pacific_proportion","interracial_proportion","no_hispanic_proportion","hispanic_proportion","state_legislature","syringe_exchange","num_exchange","immunity_for_possession_of_naloxone_no_script","prescriber_immunity_criminal","poverty_rate"
"419","05000US40031",0.067,0.797,31.8,"Oklahoma","Comanche County",121398,51.72737607,48.27262393,65.59333762,17.92204155,6.604721659,2.704327913,0.673816702,6.501754559,87.24361192,12.75638808,"Republican","No",0,"No","No",0.16840475131386
"420","05000US55133",0.059,0.94,42.8,"Wisconsin","Waukesha County",398225,49.15412141,50.84587859,93.20685542,1.532299579,0.30635947,3.527653964,0.054491807,1.372339758,95.31646682,4.683533178,"Republican","Yes",15,"Yes","Yes",0.0513101889635256
"421","05000US12107",0.094,0.59,44.1,"Florida","Putnam County",72404,49.41439699,50.58560301,80.48864704,16.32644605,0.686426164,0.650516546,0.128445942,1.719518259,90.03784321,9.962156787,"Republican","Yes",2,"No","Yes",0.281710955195846
"422","05000US41019",0.108,0.646,46.9,"Oregon","Douglas County",108100,49.25254394,50.74745606,92.96299722,0.481036078,2.110083256,1.04440333,0.167437558,3.234042553,94.32192414,5.678075856,"Democrat","Yes",9,"No","No",0.18850138760407
"423","05000US25015",0.061,0.882,35.9,"Massachusetts","Hampshire County",161658,46.68188398,53.31811602,88.34576699,3.300795507,0.282076977,5.651436984,0.069900654,2.350022888,94.48341561,5.516584394,"Democrat","Yes",10,"Yes","No",0.125678902374148
"424","05000US12061",0.091,0.81,50.7,"Florida","Indian River County",151382,47.90199627,52.09800373,86.97797625,9.49716611,0.444570689,1.497536035,0.050204119,1.532546802,87.78718738,12.21281262,"Republican","Yes",2,"No","Yes",0.133912882641265
"425","05000US18167",0.095,0.91,36,"Indiana","Vigo County",107669,50.64967632,49.35032368,88.10242502,7.145975165,0.365936342,1.970855121,0.040865987,2.37394236,97.37064522,2.629354782,"Republican","Yes",7,"No","No",0.18802998077441
"426","05000US37135",0.053,0.867,33.3,"North Carolina","Orange County",142723,47.69098183,52.30901817,76.5006341,12.09826027,0.602565809,8.201200928,0.062358555,2.534980347,91.6285392,8.371460802,"Republican","Yes",7,"No","Yes",0.141785136242932
"427","05000US19163",0.059,0.844,37.6,"Iowa","Scott County",172045,49.0424017,50.9575983,86.11351681,7.689267343,0.384201808,2.785899038,0.073817896,2.953297103,93.42962597,6.57037403,"Split","Yes",1,"Yes","No",0.117579702984684
"428","05000US51650",0.07,0.8,35.4,"Virginia","Hampton city",135332,48.15047439,51.84952561,42.49105903,50.44113735,0.525374634,2.402240416,0.142612242,3.997576331,94.49871427,5.501285727,"Republican","No",0,"No","No",0.149166494251175
"429","05000US28035",0.079,0.779,31.9,"Mississippi","Forrest County",75637,47.50056189,52.49943811,59.21837196,37.84126816,0.36622288,1.096024432,0.097835715,1.380276849,96.9895686,3.010431403,"Republican","No",0,"No","Yes",0.266787418855851
"430","05000US29047",0.063,0.894,36.6,"Missouri","Clay County",238762,49.04884362,50.95115638,87.53612384,6.467109507,0.645412587,2.363860246,0.333386385,2.654107438,93.27238003,6.727619973,"Republican","Yes",1,"Yes","Yes",0.0843392164582304
"431","05000US20045",0.051,0.875,28.8,"Kansas","Douglas County",119492,49.84852542,50.15147458,83.680079,4.566832926,2.687209186,5.012051016,0.080340106,3.973487765,93.771968,6.228032002,"Republican","No",0,"No","Yes",0.168521742041308
"432","05000US54011",0.057,0.72,38.5,"West Virginia","Cabell County",95669,49.00228914,50.99771086,91.29707638,4.943085012,0.241457525,1.306588341,0.025086496,2.186706248,98.58365824,1.416341762,"Republican","Yes",10,"Yes","Yes",0.210203932308271
"433","05000US01055",0.065,0.765,40.8,"Alabama","Etowah County",102726,48.34803263,51.65196737,81.00675584,15.61240582,0.603547301,0.805054222,0.306640967,1.665595857,96.22782937,3.772170629,"Republican","No",0,"No","Yes",0.195451979051068
"434","05000US39085",0.069,0.89,43.2,"Ohio","Lake County",229270,48.87556156,51.12443844,92.60086361,4.076852619,0.188424129,1.473808174,0.025297684,1.634753784,95.81410564,4.18589436,"Republican","Yes",7,"No","Yes",0.0875081781305884
"435","05000US42021",0.086,0.907,44.4,"Pennsylvania","Cambria County",134313,49.12703908,50.87296092,94.1859686,3.543960748,0.134015322,0.556908118,0.046160833,1.532986383,98.40968484,1.590315159,"Republican","Yes",2,"No","Yes",0.148987812050956
"436","05000US51013",0.036,0.81,33.9,"Virginia","Arlington County",231610,49.9434394,50.0565606,75.82444627,9.455982039,0.684771815,10.63339234,0.133413929,3.26799361,84.396615,15.603385,"Republican","No",0,"No","No",0.0863347869262985
"437","05000US42041",0.061,0.895,40.8,"Pennsylvania","Cumberland County",247901,49.43828383,50.56171617,89.46353585,3.979814523,0.207340834,4.267429337,0.048003033,2.033876426,96.32716286,3.672837141,"Republican","Yes",2,"No","Yes",0.0806128252810598
"438","05000US42007",0.072,0.817,44.8,"Pennsylvania","Beaver County",167123,48.5037966,51.4962034,90.90849255,6.352806017,0.149590421,0.539722241,0.037098425,2.012290349,98.47298098,1.527019022,"Republican","Yes",2,"No","Yes",0.119002172052919
"439","05000US19013",0.047,0.837,34.7,"Iowa","Black Hawk County",132813,49.01402724,50.98597276,85.51271336,9.2905062,0.362916281,2.232462184,0.283857755,2.317544216,95.72180434,4.278195659,"Split","Yes",1,"Yes","No",0.149736848049513
"440","05000US24025",0.066,0.88,40.1,"Maryland","Harford County",250439,48.91211033,51.08788967,80.18000391,13.75504614,0.315046778,3.021094957,0.093036628,2.635771585,95.60052548,4.399474523,"Democrat","Yes",1,"No","No",0.0792767899568358
"441","05000US05051",0.078,0.839,44.1,"Arkansas","Garland County",98231,48.2067779,51.7932221,87.22195641,8.658162902,0.749254309,0.837821054,0.063116531,2.469688795,94.52107787,5.478922133,"Republican","Yes",1,"No","Yes",0.201586057354603
"442","05000US12015",0.072,0.79,57.3,"Florida","Charlotte County",178157,48.74857569,51.25142431,90.49041014,6.039616743,0.354181986,1.413921429,0.060059386,1.641810313,92.95845799,7.041542011,"Republican","Yes",2,"No","Yes",0.110913407836908
"443","05000US05031",0.069,0.87,33.5,"Arkansas","Craighead County",105781,48.76679177,51.23320823,81.28491884,15.16813038,0.524668891,1.252587894,0.054830263,1.714863728,95.01233681,4.987663191,"Republican","Yes",1,"No","Yes",0.18637562511226
"444","05000US12109",0.056,0.847,42.7,"Florida","St. Johns County",235046,48.82831446,51.17168554,89.29315964,5.51594156,0.301217634,2.85944028,0.08721697,1.943023919,93.37108481,6.628915191,"Republican","Yes",2,"No","Yes",0.0838389081286216
"445","05000US13115",0.088,0.78,38,"Georgia","Floyd County",96620,48.30883875,51.69116125,80.75657214,14.76816394,0.749327261,1.589732975,0.285655144,1.850548541,89.14406955,10.85593045,"Republican","Yes",1,"No","Yes",0.202908300558891
"446","05000US27145",0.05,0.823,34,"Minnesota","Stearns County",156571,50.43973661,49.56026339,89.99367699,5.628756283,0.39151567,2.257761654,0.080474673,1.647814729,96.75738164,3.242618365,"Split","Yes",10,"No","Yes",0.124991218041655
"447","05000US29097",0.057,0.841,35.5,"Missouri","Jasper County",119298,48.69151201,51.30848799,91.13648175,2.259048769,1.822327281,1.159281799,0.502942212,3.119918188,92.06692484,7.933075156,"Republican","Yes",1,"Yes","Yes",0.163925631611594
"448","05000US39139",0.084,0.803,41.3,"Ohio","Richland County",121167,50.83479825,49.16520175,87.34061254,9.57026253,0.240989708,0.748553649,0.046217204,2.053364365,98.18102289,1.818977114,"Republican","Yes",7,"No","Yes",0.160967920308335
"449","05000US36089",0.093,0.763,37.8,"New York","St. Lawrence County",109989,51.07328915,48.92671085,93.82938294,2.561165207,0.986462283,1.092836556,0.071825364,1.458327651,97.68067716,2.319322841,"Split","Yes",23,"No","No",0.177235905408723
"450","05000US48181",0.066,0.953,40.2,"Texas","Grayson County",128206,48.87368766,51.12631234,88.0005616,6.13387829,1.818947631,1.366550707,0.074099496,2.605962279,86.98890848,13.01109152,"Republican","No",0,"Yes","Yes",0.151474969970204
"451","05000US17115",0.122,0.751,40.6,"Illinois","Macon County",106651,47.9414164,52.0585836,78.29181161,17.39036671,0.257850372,1.221741943,0.040318422,2.797910943,97.7749857,2.225014299,"Democrat","Yes",9,"No","Yes",0.182004856963366
"452","05000US26073",0.069,0.742,26.3,"Michigan","Isabella County",71133,48.65392996,51.34607004,88.28391886,2.850997427,3.933476727,1.962520912,0.040768701,2.928317377,96.16493048,3.835069518,"Republican","Yes",4,"Yes","No",0.272587969015787
"453","05000US47011",0.075,0.904,39.4,"Tennessee","Bradley County",104407,48.62030324,51.37969676,91.39904413,4.93166167,0.586167594,1.13019242,0.10439913,1.84853506,93.91324336,6.086756635,"Republican","Yes",1,"No","No",0.185399446397272
"454","05000US35043",0.08,0.759,39.1,"New Mexico","Sandoval County",140224,48.9609482,51.0390518,78.86738361,2.55091853,13.88777955,1.60671497,0.180425605,2.906777727,61.66704701,38.33295299,"Split","Yes",32,"Yes","No",0.137672581013236
"455","05000US13313",0.103,0.672,34.8,"Georgia","Whitfield County",104698,49.77841028,50.22158972,90.82312938,4.345832776,1.372519055,1.582647233,0.205352538,1.670519017,65.29446599,34.70553401,"Republican","Yes",1,"No","Yes",0.184053181531643
"456","05000US39007",0.093,0.851,41.8,"Ohio","Ashtabula County",98169,50.3855596,49.6144404,93.25143375,3.749656205,0.319856574,0.444132058,0.048895272,2.186026139,95.90094633,4.099053673,"Republican","Yes",7,"No","Yes",0.196253399749412
"457","05000US55139",0.062,0.903,37.7,"Wisconsin","Winnebago County",169555,50.33941789,49.66058211,92.59414349,2.132051547,0.720120315,2.821503347,0.052490342,1.679690956,95.99775884,4.002241161,"Republican","Yes",15,"Yes","Yes",0.113290672643095
"458","05000US23031",0.062,0.861,44.1,"Maine","York County",202223,48.65223046,51.34776954,95.82737869,0.88367792,0.354064572,1.263456679,0.036098762,1.635323381,98.36764364,1.632356359,"Split","Yes",4,"No","Yes",0.0949051294857657
"459","05000US36083",0.068,0.833,39.8,"New York","Rensselaer County",159736,49.3445435,50.6554565,86.88398357,7.575624781,0.320528873,2.753292933,0.04444834,2.4221215,95.17015576,4.829844243,"Split","Yes",23,"No","No",0.120110682626333
"460","05000US48135",0.04,0.702,30.7,"Texas","Ector County",157580,50.59461861,49.40538139,90.58636883,5.128823455,1.411346618,1.200659982,0.22020561,1.452595507,40.23607057,59.76392943,"Republican","No",0,"Yes","Yes",0.121601726107374
"461","05000US37045",0.089,0.78,41.4,"North Carolina","Cleveland County",97102,48.13701057,51.86298943,76.10553851,20.80389693,0.374863546,1.047352269,0.028835657,1.639513089,96.52015406,3.479845935,"Republican","Yes",7,"No","Yes",0.197277090070235
"462","05000US19169",0.035,0.934,25.9,"Iowa","Story County",96816,52.27235168,47.72764832,86.70674269,2.854900017,0.257188894,8.292017848,0.029953727,1.859196827,96.64518261,3.354817386,"Split","Yes",1,"Yes","No",0.197374400925467
"463","05000US22063",0.054,0.76,35.3,"Louisiana","Livingston Parish",140080,49.22330097,50.77669903,91.14434609,6.37564249,0.472587093,0.683181039,0.045688178,1.278555111,96.40633923,3.593660765,"Republican","Yes",3,"Yes","Yes",0.136250713877784
"464","05000US38017",0.03,0.854,31.9,"North Dakota","Cass County",174625,50.76936292,49.23063708,88.20042949,5.256979241,1.385254116,3.197136722,0.052684324,1.907516106,97.39556192,2.604438082,"Republican","No",0,"Yes","Yes",0.109274158911954
"465","05000US12113",0.066,0.77,39.5,"Florida","Santa Rosa County",170063,51.18985317,48.81014683,87.25589928,6.513468538,0.883202107,2.117450592,0.166408919,3.063570559,94.62140501,5.378594991,"Republican","Yes",2,"No","Yes",0.112093753491353
"466","05000US36093",0.069,0.783,39.9,"New York","Schenectady County",154972,48.71331595,51.28668405,79.05169966,11.69695171,0.671734249,4.77182975,0.191002246,3.616782386,93.18005833,6.819941667,"Split","Yes",23,"No","No",0.122783470562424
"467","05000US45085",0.086,0.82,35.8,"South Carolina","Sumter County",107287,48.31806277,51.68193723,48.27239088,47.71221117,0.523828609,1.426081445,0.131423192,1.934064705,96.12721019,3.872789807,"Republican","Yes",1,"No","Yes",0.176563796172882
"468","05000US01103",0.06,0.758,39.5,"Alabama","Morgan County",118819,49.18910275,50.81089725,83.25772814,12.74543634,1.091576263,0.706957641,0.146441226,2.051860393,91.86998712,8.130012877,"Republican","No",0,"No","Yes",0.159368451173634
"469","05000US12055",0.083,0.62,52.1,"Florida","Highlands County",101558,48.73668249,51.26331751,85.51074263,10.48464917,0.658736879,1.534098742,0.094527265,1.717245318,80.80702653,19.19297347,"Republican","Yes",2,"No","Yes",0.185736229543709
"470","05000US18127",0.074,0.916,39.2,"Indiana","Porter County",167438,49.39679165,50.60320835,92.71909602,3.849783203,0.361327775,1.446505572,0.034639688,1.588647738,90.16412045,9.835879549,"Republican","Yes",7,"No","No",0.112578984459919
"471","05000US06017",0.085,0.944,44.9,"California","El Dorado County",186272,49.89209328,50.10790672,89.39507817,1.00659251,1.334070606,4.344184848,0.223329325,3.696744546,87.2976078,12.7023922,"Democrat","Yes",40,"No","Yes",0.10109409895207
"472","05000US53057",0.083,0.764,41,"Washington","Skagit County",123390,49.50563255,50.49436745,90.6767161,0.99683929,2.743334144,2.257881514,0.32336494,3.001864008,81.87535457,18.12464543,"Split","Yes",20,"No","Yes",0.152483993840668
"473","05000US01095",0.061,0.849,38.8,"Alabama","Marshall County",95043,49.3145208,50.6854792,93.27672738,2.82924571,1.079511379,0.720726408,0.255673748,1.838115379,86.3756405,13.6243595,"Republican","No",0,"No","Yes",0.1977420746399
"474","05000US48139",0.063,0.938,35.7,"Texas","Ellis County",168381,49.28940914,50.71059086,86.18905934,10.25650162,0.868268985,0.741176261,0.132437745,1.812556048,74.1039666,25.8960334,"Republican","No",0,"Yes","Yes",0.1113843010791
"475","05000US01069",0.062,0.87,39,"Alabama","Houston County",104173,47.98652242,52.01347758,69.5986484,26.91100381,0.512608833,0.961861519,0.076795331,1.939082104,96.73715838,3.262841619,"Republican","No",0,"No","Yes",0.179950658999933
"476","05000US39145",0.115,0.949,39.5,"Ohio","Scioto County",76240,49.34155299,50.65844701,94.67733473,2.564270724,0.51547744,0.383001049,0.015739769,1.844176285,98.69884575,1.30115425,"Republican","Yes",7,"No","Yes",0.245802728226653
"477","05000US45035",0.064,0.766,35.8,"South Carolina","Dorchester County",153471,48.66912967,51.33087033,68.62599449,25.81334584,0.712186667,1.937173798,0.157684514,2.753614689,94.78924357,5.21075643,"Republican","Yes",1,"No","Yes",0.122088212105219
"478","05000US37019",0.088,0.84,50,"North Carolina","Brunswick County",126353,48.16822711,51.83177289,85.85550007,10.70888701,0.834170934,0.740781778,0.117132161,1.743528052,95.25377316,4.746226841,"Republican","Yes",7,"No","Yes",0.148195927283088
"479","05000US16055",0.072,0.736,39.4,"Idaho","Kootenai County",153144,49.31241185,50.68758815,94.64425639,0.400276864,1.416314057,0.9069895,0.126678159,2.505485034,95.52316774,4.476832262,"Republican","No",0,"No","Yes",0.121676330773651
"480","05000US42013",0.067,0.883,42.8,"Pennsylvania","Blair County",123927,48.90621091,51.09378909,95.82254069,1.840599708,0.158964552,0.733496333,0.028242433,1.416156286,98.77669919,1.223300814,"Republican","Yes",2,"No","Yes",0.149668756606712
"481","05000US36109",0.05,0.81,30.2,"New York","Tompkins County",104561,49.16173334,50.83826666,81.01682272,4.253019768,0.445672861,10.97828062,0.059295531,3.246908503,95.05073593,4.949264066,"Split","Yes",23,"No","No",0.177379711364658
"482","05000US47113",0.084,0.95,37.6,"Tennessee","Madison County",97514,47.32551223,52.67448777,59.38224255,37.561786,0.327132514,1.091125377,0.048198207,1.589515352,96.2272084,3.772791599,"Republican","Yes",1,"No","No",0.189931702114568
"483","05000US40119",0.047,0.869,27.2,"Oklahoma","Payne County",81249,51.1033982,48.8966018,80.86253369,3.906509619,5.208679491,4.614210636,0.08984726,5.318219301,95.29840367,4.701596327,"Republican","No",0,"No","No",0.227485876749252
"484","05000US37195",0.112,0.73,39.9,"North Carolina","Wilson County",81433,47.42549089,52.57450911,56.04484668,40.55112792,0.595581644,1.158007196,0.125256346,1.525180209,89.81125588,10.18874412,"Republican","Yes",7,"No","Yes",0.226873626171208
"485","05000US13223",0.074,0.75,35.1,"Georgia","Paulding County",155374,48.82670202,51.17329798,77.1029902,19.10873119,0.399037162,1.088985287,0.083669082,2.216587074,93.98741102,6.012588979,"Republican","Yes",1,"No","Yes",0.118713555678556
"486","05000US48251",0.06,0.918,36.7,"Texas","Johnson County",162915,49.93278704,50.06721296,92.52002578,3.335481693,0.988859221,0.875916889,0.453610779,1.826105638,79.27078538,20.72921462,"Republican","No",0,"Yes","Yes",0.112893226529172
"487","05000US25001",0.076,0.903,51.3,"Massachusetts","Barnstable County",213440,47.81905922,52.18094078,92.90526612,3.020989505,0.761338081,1.412574963,0.059970015,1.839861319,97.142991,2.857008996,"Democrat","Yes",10,"Yes","No",0.0861694152923538
"488","05000US17037",0.083,0.873,30.3,"Illinois","DeKalb County",104447,49.57155304,50.42844696,87.15616533,7.64311086,0.428925675,2.753549647,0.068934484,1.949314006,89.01452411,10.98547589,"Democrat","Yes",9,"No","Yes",0.175553151359062
"489","05000US42107",0.088,0.86,43.8,"Pennsylvania","Schuylkill County",143335,51.12638225,48.87361775,94.74727038,3.23159033,0.281159521,0.566505041,0.037673981,1.135800747,95.94307043,4.056929571,"Republican","Yes",2,"No","Yes",0.127519447448285
"490","05000US39009",0.084,0.933,28,"Ohio","Athens County",66320,49.79794934,50.20205066,91.05096502,2.791013269,0.345295537,3.5539807,0.027141134,2.231604343,98.11972256,1.880277443,"Republican","Yes",7,"No","Yes",0.275376960193004
"491","05000US41003",0.058,0.705,32.7,"Oregon","Benton County",89296,50.15230245,49.84769755,87.25026877,1.227378606,0.899256406,6.55460491,0.253090844,3.815400466,92.71187959,7.288120409,"Democrat","Yes",9,"No","No",0.203133399032431
"492","05000US24043",0.08,0.9,40.4,"Maryland","Washington County",149810,50.88311862,49.11688138,83.4737334,11.45517656,0.308390628,1.888391963,0.08877912,2.785528336,95.23463053,4.765369468,"Democrat","Yes",1,"No","No",0.12077965422869
